# Constructed from biom file
#OTU ID	F42-H8	F25-T8	F35-T8	F08-H0	F25-H0	F24-H0	F37-H0	F21-H0	F26-H8	F17-T8	F27-T8	F36-H8	F18-H0	F30-T8	F25-T0	F28-T0	F44-T0	F08-T0	F31-T8	F27-H8	F42-H0	F01-H0	F24-T0	F31-T0	F08-T8	F45-H0	F32-H8	F19-H0	F06-H0	F23-T8	F30-T0	F22-T0	F04-H0	F37-T8	F10-T8	F10-T0	F17-T0	F19-T0	F36-T8	F26-T0	F18-H8	F04-T0	F19-H8	F12-T8	F14-T8	F12-T0	F39-H0	F34-H0	F12-H8	F33-T0	F17-H0	F06-H8	F21-T0	F45-T8	F28-T8	F11-H8	F14-T0	F44-T8	F23-H0	F45-T0	F20-H8	F45-H8	F35-T0	F18-T8	F22-H8	F13-H8	F08-H8	F06-T8	F42-T8	F38-T8	F06-T0	F39-T0	F04-T8	F11-H0	F09-H8	F30-H8	F15-T0	F09-H0	F20-H0	F16-T0	F10-H0	F42-T0	F30-H0	F14-H8	F23-T0	F38-T0	F16-H8	F20-T0	F35-H8	F37-T0	F39-H8	F05-T0	F31-H8	F33-H0	F10-H8	F33-T8	F11-T8	F01-H8	F20-T8	F09-T8	F21-H8	F24-H8	F16-T8	F28-H8	F05-H0	F15-H0	F44-H8	F13-T0	F32-T0	F37-H8	F14-H0	F09-T0	F01-T0	F19-T8	F39-T8	F34-H8	F27-H0	F04-H8	F05-H8	F31-H0	F32-T8	F01-T8	F21-T8	F22-H0	F32-H0	F33-H8	F15-H8	F05-T8	F36-T0	F18-T0	F16-H0	F25-H8	F26-H0	F34-T8	F22-T8	F17-H8	F38-H8	F38-H0	F44-H0	F27-T0	F28-H0	F24-T8	F23-H8	F34-T0	F13-T8	F36-H0	F15-T8	F26-T8	F35-H0	F12-H0	F13-H0	F11-T0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens	263.0	32.0	3.0	0.0	372.0	164.0	154.0	61.0	48.0	199.0	13.0	5.0	88.0	149.0	135.0	1046.0	465.0	8.0	183.0	10.0	97.0	16.0	0.0	2.0	5.0	4.0	256.0	255.0	56.0	37.0	126.0	21.0	14.0	166.0	88.0	86.0	124.0	1683.0	173.0	55.0	95.0	10.0	740.0	153.0	188.0	33.0	74.0	62.0	57.0	4.0	280.0	41.0	31.0	7.0	320.0	67.0	59.0	958.0	92.0	0.0	14.0	6.0	1.0	27.0	100.0	221.0	86.0	624.0	31.0	89.0	5.0	10.0	58.0	46.0	3.0	46.0	61.0	0.0	56.0	23.0	86.0	101.0	87.0	117.0	38.0	7.0	146.0	352.0	1002.0	69.0	38.0	5.0	18.0	0.0	0.0	1.0	94.0	280.0	51.0	5.0	58.0	32.0	143.0	36.0	43.0	90.0	608.0	89.0	89.0	134.0	25.0	16.0	2.0	204.0	22.0	309.0	4.0	269.0	64.0	49.0	265.0	28.0	1.0	27.0	72.0	2.0	64.0	13.0	32.0	14.0	252.0	11.0	42.0	580.0	5.0	188.0	0.0	13.0	786.0	6.0	26.0	0.0	84.0	92.0	55.0	219.0	17.0	121.0	120.0	168.0	11.0	17.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__	5.0	8.0	3.0	4.0	4.0	0.0	0.0	42.0	0.0	4.0	95.0	0.0	64.0	0.0	2.0	0.0	0.0	13.0	3.0	33.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	26.0	2.0	0.0	0.0	38.0	3.0	0.0	0.0	0.0	2.0	4.0	0.0	20.0	0.0	1.0	0.0	0.0	3.0	2.0	1.0	0.0	14.0	2.0	30.0	0.0	77.0	2.0	0.0	0.0	5.0	0.0	119.0	4.0	8.0	6.0	23.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	1.0	6.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	4.0	2.0	8.0	2.0	4.0	85.0	3.0	0.0	0.0	0.0	3.0	3.0	31.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	22.0	0.0	22.0	0.0	9.0	53.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	7.0	178.0	0.0	6.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	3.0	2.0	0.0	3.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	3.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C_58660;s__Ruminococcus_C_58660 callidus	410.0	19.0	7.0	8.0	9.0	15.0	14.0	913.0	155.0	56.0	0.0	2.0	4.0	282.0	138.0	195.0	47.0	7.0	4.0	12.0	369.0	12.0	8.0	0.0	4.0	5.0	249.0	174.0	7.0	100.0	214.0	2.0	3.0	3.0	416.0	124.0	111.0	7.0	4.0	16.0	10.0	0.0	2118.0	0.0	19.0	1.0	343.0	0.0	0.0	7.0	23.0	6.0	0.0	6.0	306.0	16.0	6.0	89.0	86.0	2.0	5.0	6.0	6.0	12.0	7.0	5.0	1973.0	4.0	6.0	100.0	11.0	0.0	6.0	4.0	2.0	5.0	9.0	5.0	6.0	18.0	1086.0	8.0	55.0	22.0	28.0	214.0	8.0	4.0	346.0	5.0	37.0	6.0	9.0	7.0	10.0	2.0	5.0	7.0	3.0	3.0	500.0	0.0	5.0	112.0	226.0	124.0	125.0	218.0	112.0	2.0	3.0	10.0	1.0	0.0	84.0	9.0	6.0	0.0	113.0	2.0	872.0	5.0	7.0	4.0	577.0	4.0	58.0	55.0	0.0	9.0	10.0	28.0	81.0	7.0	6.0	39.0	11.0	95.0	14.0	6.0	221.0	10.0	122.0	7.0	162.0	3.0	10.0	40.0	124.0	0.0	6.0	8.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__Butyricimonas faecihominis	0.0	4.0	0.0	0.0	3.0	0.0	0.0	0.0	12.0	63.0	54.0	7.0	2.0	0.0	0.0	93.0	0.0	0.0	36.0	139.0	0.0	0.0	4.0	5.0	0.0	0.0	0.0	0.0	2.0	31.0	0.0	0.0	2.0	0.0	2.0	0.0	72.0	0.0	42.0	6.0	0.0	0.0	0.0	155.0	30.0	69.0	0.0	0.0	80.0	2.0	5.0	0.0	0.0	0.0	63.0	6.0	183.0	0.0	19.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	6.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	11.0	0.0	2.0	0.0	0.0	52.0	55.0	0.0	0.0	7.0	0.0	0.0	2.0	0.0	20.0	0.0	0.0	0.0	1.0	2.0	9.0	2.0	0.0	0.0	2.0	68.0	0.0	2.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	6.0	26.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	38.0	0.0	0.0	4.0	13.0	67.0	0.0	0.0	0.0	0.0	0.0	124.0	134.0	0.0	88.0	0.0	0.0	92.0	6.0	10.0	0.0	96.0	5.0	6.0
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-417;s__	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	293.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	84.0	0.0	2.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	105.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__JC017;s__JC017 sp004296775	0.0	4.0	0.0	0.0	0.0	18.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__UBA5905;s__UBA5905 sp002437905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	133.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__	9.0	4.0	2.0	4.0	0.0	4.0	53.0	5.0	23.0	33.0	10.0	4.0	91.0	40.0	0.0	5.0	11.0	5.0	17.0	4.0	10.0	5.0	6.0	0.0	4.0	0.0	43.0	27.0	62.0	5.0	8.0	12.0	4.0	70.0	525.0	30.0	24.0	88.0	8.0	120.0	91.0	0.0	49.0	27.0	3.0	13.0	25.0	7.0	10.0	46.0	1.0	201.0	0.0	0.0	5.0	390.0	29.0	8.0	75.0	0.0	103.0	3.0	2.0	0.0	27.0	13.0	23.0	312.0	9.0	2.0	2.0	4.0	18.0	38.0	4.0	0.0	289.0	7.0	78.0	8.0	33.0	8.0	2.0	6.0	120.0	0.0	0.0	47.0	5.0	2.0	2.0	2.0	0.0	172.0	25.0	8.0	303.0	7.0	27.0	10.0	0.0	0.0	0.0	4.0	7.0	5.0	2.0	9.0	0.0	6.0	4.0	17.0	0.0	33.0	2.0	8.0	0.0	37.0	12.0	16.0	23.0	4.0	76.0	11.0	14.0	70.0	4.0	0.0	2.0	0.0	2.0	0.0	26.0	4.0	8.0	5.0	4.0	0.0	6.0	9.0	11.0	0.0	8.0	14.0	7.0	55.0	1744.0	98.0	5.0	2.0	13.0	95.0
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;__	4.0	24.0	7.0	4.0	0.0	5.0	0.0	0.0	6.0	0.0	0.0	4.0	4.0	0.0	0.0	2.0	8.0	4.0	2.0	7.0	0.0	6.0	0.0	0.0	0.0	7.0	4.0	3.0	0.0	0.0	10.0	0.0	0.0	5.0	8.0	0.0	0.0	3.0	2.0	5.0	3.0	0.0	22.0	0.0	3.0	2.0	5.0	2.0	6.0	0.0	0.0	2.0	2.0	4.0	0.0	3.0	0.0	2.0	0.0	0.0	4.0	2.0	0.0	2.0	4.0	0.0	4.0	7.0	0.0	2.0	2.0	0.0	0.0	0.0	2.0	4.0	5.0	4.0	8.0	0.0	0.0	2.0	0.0	4.0	5.0	4.0	2.0	2.0	4.0	2.0	0.0	4.0	2.0	0.0	2.0	0.0	0.0	4.0	0.0	4.0	2.0	0.0	0.0	3.0	4.0	2.0	5.0	2.0	0.0	4.0	0.0	2.0	2.0	0.0	4.0	5.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	2.0	2.0	0.0	5.0	0.0	0.0	24.0	2.0	2.0	0.0	5.0	0.0	2.0	15.0	2.0	8.0	0.0	0.0	3.0	2.0	4.0	0.0	0.0	3.0	7.0	2.0	2.0	4.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella_B;s__Barnesiella_B intestinihominis	518.0	47.0	1030.0	21.0	18.0	41.0	6.0	18.0	6.0	2335.0	2518.0	6.0	162.0	189.0	15.0	43.0	614.0	11.0	2121.0	1986.0	147.0	299.0	18.0	63.0	7.0	2604.0	3429.0	23.0	10.0	126.0	307.0	1690.0	4.0	24.0	42.0	25.0	1293.0	36.0	22.0	27.0	196.0	14.0	26.0	24.0	509.0	12.0	748.0	8.0	20.0	8.0	1205.0	40.0	7.0	3995.0	10.0	1666.0	1666.0	531.0	242.0	212.0	886.0	2061.0	267.0	74.0	2258.0	19.0	14.0	32.0	236.0	557.0	17.0	96.0	18.0	1192.0	53.0	409.0	27.0	17.0	570.0	39.0	17.0	322.0	112.0	838.0	615.0	588.0	14.0	979.0	3036.0	14.0	99.0	10.0	338.0	16.0	69.0	4.0	1073.0	71.0	357.0	27.0	8.0	7.0	7.0	9.0	9.0	2.0	63.0	24.0	184.0	2.0	430.0	24.0	41.0	4.0	140.0	6.0	940.0	11.0	7.0	822.0	2110.0	110.0	26.0	629.0	985.0	4.0	10.0	32.0	5.0	98.0	14.0	28.0	2.0	17.0	95.0	1324.0	31.0	199.0	739.0	2520.0	8.0	18.0	358.0	22.0	1.0	32.0	7.0	24.0	936.0	8.0	17.0	1527.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_H_857956;s__Bacteroides_H_857956 caccae	66.0	19.0	0.0	193.0	6.0	1033.0	269.0	188.0	13.0	248.0	205.0	0.0	45.0	0.0	6.0	65.0	163.0	11.0	46.0	1657.0	25.0	1007.0	166.0	62.0	721.0	1226.0	295.0	229.0	0.0	36.0	203.0	778.0	63.0	833.0	36.0	1.0	293.0	568.0	0.0	4.0	357.0	153.0	449.0	6224.0	512.0	501.0	823.0	83.0	384.0	0.0	705.0	62.0	108.0	895.0	15.0	11.0	520.0	268.0	1.0	82.0	3.0	420.0	4.0	49.0	34.0	0.0	0.0	0.0	80.0	40.0	585.0	57.0	439.0	0.0	5.0	78.0	0.0	10.0	0.0	26.0	0.0	49.0	2.0	110.0	24.0	65.0	0.0	0.0	282.0	430.0	33.0	8.0	23.0	0.0	533.0	0.0	11.0	113.0	39.0	12.0	109.0	176.0	0.0	131.0	7.0	2.0	97.0	26.0	8.0	92.0	26.0	8.0	107.0	321.0	10.0	763.0	448.0	2.0	19.0	19.0	47.0	225.0	30.0	244.0	42.0	0.0	1.0	28.0	0.0	75.0	0.0	4.0	0.0	1009.0	324.0	549.0	59.0	22.0	1327.0	89.0	92.0	191.0	83.0	707.0	0.0	0.0	1.0	0.0	0.0	2575.0	0.0	2.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C_59129;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__TANB77;f__CAG-508;g__Merdicola;s__	62.0	2.0	13.0	4.0	0.0	0.0	0.0	26.0	67.0	0.0	0.0	2.0	1.0	357.0	2.0	13.0	25.0	4.0	0.0	4.0	37.0	0.0	2.0	0.0	0.0	2.0	90.0	0.0	2.0	10.0	0.0	33.0	0.0	3.0	88.0	1.0	2.0	23.0	27.0	26.0	0.0	2.0	193.0	390.0	50.0	83.0	42.0	56.0	40.0	2.0	0.0	0.0	0.0	5.0	6.0	20.0	84.0	149.0	0.0	0.0	2.0	0.0	5.0	20.0	33.0	41.0	292.0	0.0	33.0	9.0	2.0	0.0	0.0	8.0	0.0	0.0	67.0	0.0	0.0	0.0	63.0	225.0	2.0	35.0	27.0	0.0	0.0	172.0	0.0	0.0	49.0	6.0	0.0	0.0	4.0	0.0	90.0	3.0	0.0	2.0	0.0	0.0	2.0	43.0	4.0	0.0	49.0	4.0	12.0	0.0	3.0	2.0	0.0	101.0	20.0	232.0	0.0	0.0	2.0	0.0	2.0	0.0	2.0	24.0	17.0	0.0	118.0	0.0	0.0	2.0	0.0	5.0	32.0	187.0	42.0	0.0	2.0	10.0	141.0	0.0	6.0	2.0	85.0	197.0	0.0	2.0	6.0	32.0	72.0	59.0	11.0	10.0
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_737866;__;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003538135	89.0	6.0	6.0	10.0	4.0	5.0	5.0	4.0	18.0	13.0	0.0	6.0	0.0	2.0	2.0	2.0	7.0	9.0	4.0	4.0	17.0	6.0	6.0	2.0	13.0	4.0	4.0	7.0	6.0	166.0	0.0	34.0	0.0	4.0	15.0	3.0	4.0	5.0	4.0	515.0	4.0	8.0	19.0	6.0	197.0	2.0	35.0	2.0	0.0	0.0	2.0	8.0	6.0	2.0	0.0	866.0	232.0	4.0	5.0	1.0	0.0	2.0	0.0	7.0	4.0	5.0	9.0	8.0	100.0	7.0	7.0	73.0	2.0	165.0	773.0	2.0	195.0	13.0	5.0	6.0	4.0	110.0	0.0	2811.0	398.0	0.0	7.0	4.0	0.0	5.0	8.0	6.0	8.0	6.0	96.0	3.0	305.0	5.0	11.0	4.0	4.0	4.0	11.0	5.0	38.0	371.0	19.0	2.0	0.0	0.0	71.0	3.0	2.0	4.0	67.0	4.0	0.0	2.0	394.0	2.0	5.0	4.0	10.0	2.0	0.0	5.0	6156.0	26.0	0.0	4.0	0.0	2.0	15.0	125.0	7.0	2.0	5.0	0.0	16.0	4.0	136.0	6.0	16.0	212.0	2.0	4.0	88.0	25.0	5.0	0.0	5.0	828.0
d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;__;__	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	2.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	267.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	27.0	4.0	0.0	7.0	3.0	0.0	72.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	144.0	0.0	0.0	2.0	322.0	61.0	0.0	0.0	43.0	0.0	1809.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	2.0	753.0	0.0	4.0	0.0	0.0	0.0	18.0	0.0	0.0	1147.0	0.0	3.0	0.0	2.0	0.0	2.0	0.0	0.0	36.0	3.0	787.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	182.0	0.0	34.0	0.0	2.0	0.0	2.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	8.0	142.0	107.0	0.0	0.0	0.0	8.0	0.0	0.0	2.0	5.0	195.0	0.0	0.0	0.0	25.0	0.0	0.0	2.0	48.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900314915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	475.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter_865974;s__Odoribacter splanchnicus	481.0	21.0	37.0	135.0	7.0	117.0	206.0	8.0	65.0	214.0	165.0	21.0	144.0	401.0	12.0	243.0	730.0	8.0	169.0	170.0	133.0	245.0	111.0	10.0	128.0	8.0	185.0	2.0	4.0	43.0	380.0	323.0	100.0	441.0	1879.0	218.0	473.0	14.0	124.0	214.0	506.0	138.0	10.0	531.0	17.0	145.0	770.0	38.0	255.0	194.0	156.0	30.0	16.0	13.0	63.0	290.0	11.0	258.0	56.0	19.0	83.0	3.0	23.0	35.0	270.0	9.0	590.0	11.0	197.0	56.0	436.0	60.0	667.0	49.0	7.0	253.0	278.0	11.0	167.0	14.0	501.0	428.0	6.0	10.0	155.0	39.0	10.0	178.0	56.0	293.0	98.0	6.0	32.0	269.0	516.0	55.0	95.0	46.0	129.0	11.0	6.0	44.0	11.0	71.0	5.0	30.0	231.0	32.0	64.0	53.0	2.0	7.0	11.0	3.0	192.0	114.0	159.0	146.0	16.0	437.0	108.0	69.0	24.0	82.0	136.0	190.0	78.0	22.0	52.0	45.0	8.0	7.0	34.0	80.0	120.0	418.0	6.0	26.0	155.0	161.0	99.0	116.0	101.0	72.0	2.0	268.0	38.0	205.0	23.0	242.0	9.0	39.0
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__Scatocola;s__Scatocola faecipullorum	36.0	6.0	7.0	10.0	10.0	11.0	6.0	12.0	10.0	22.0	7.0	8.0	4.0	11.0	5.0	121.0	3173.0	10.0	6.0	7.0	119.0	3.0	5.0	0.0	0.0	399.0	3.0	3.0	4725.0	81.0	2.0	43.0	0.0	3.0	21.0	16.0	15.0	9.0	4.0	10.0	7.0	10.0	7.0	25.0	11.0	10.0	5.0	5.0	8.0	2.0	11.0	586.0	0.0	15.0	49.0	142.0	7.0	13.0	8.0	52.0	2151.0	1250.0	8.0	21.0	6.0	23.0	13.0	10.0	23.0	49.0	10.0	0.0	8.0	8.0	7.0	6.0	16.0	8.0	701.0	313.0	5.0	35.0	2.0	5.0	63.0	4.0	1529.0	1377.0	9.0	6.0	4.0	6.0	11.0	8.0	6.0	2.0	78.0	10.0	117.0	6.0	6.0	23.0	1266.0	80.0	6.0	0.0	764.0	19.0	3.0	2.0	0.0	6.0	5.0	4.0	2.0	6.0	4.0	13.0	4.0	4.0	4.0	4.0	9.0	7.0	2.0	4.0	10.0	2.0	0.0	32.0	1484.0	4.0	2.0	14.0	8.0	8.0	7.0	8.0	852.0	4.0	18.0	8.0	144.0	9.0	0.0	7.0	5.0	14.0	11.0	7.0	7.0	15.0
